id,source,N1,gender,age,A5_tiktok,A5_shopee,A5_lazada,A5_facebook,A5_other,C1,education,occupation,income,relationship,D1,D2,D3,D4,D5,D6,EXP1,EXP2,EXP3,EXP4,EXP5,EXP6,IBT1,IBT2,IBT3,IBT4,IBT5,IBT6,IBT7,IBT8,IBT9,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,SC9,SC10,SC11,SC12,SC13,IMC1,SE1,SE2,SE3,SE4,SII1,SII2,SII3,SII4,IMC2,IPB1,IPB2,IPB3,IPB4,IPB5,IPB6,CONSIST1,MA1,MA2,MA3,TA1,TA2,TA3,MOOD1,MOOD2,FOMO1,FOMO2,FOMO3,A2_T2,A3_T2,EXP1_T2,EXP2_T2,EXP3_T2,EXP4_T2,EXP5_T2,EXP6_T2,EXP7_T2,EXP8_T2,PS1_T2,PS2_T2,PS3_T2,PS4_T2,PS5_T2,PSI1_T2,PSI2_T2,PSI3_T2,PSI4_T2,PSI5_T2,EA1_T2,EA2_T2,EA3_T2,EA4_T2,IMC1_T2,SP1_T2,SP2_T2,SP3_T2,SP4_T2,MV1_T2,MV2_T2,UBI1_T2,UBI2_T2,UBI3_T2,UBI4_T2,IPB1_T2,IPB2_T2,IPB3_T2,IPB4_T2,IPB5_T2,IPB6_T2,IMC2_T2,MA1_T2,MA2_T2,MA3_T2,TA1_T2,TA2_T2,TA3_T2,PEER1,PEER2,PEER3,MOOD1_T2,MOOD2_T2,L1
199,0,YH0910,1,24,1,0,0,1,0,1,3,4,6.0,2,1,1.0,1,2,2,3,2,1.5,1,2,1,5,4,5,5,5.0,5.0,6,6.0,2,6.0,3.0,6.0,5,7.0,5,2.0,4,1,7.0,5.0,2.0,6,6,5,4,6,5,3,7,6,6,7,2,0,2,4,2,3,4,7,2,5,4,4,5,5,4,3,4,2,4,1,1,6.0,2.9,3,0,3,3,5,3,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,6.0,6.0,4.0,4.0,3,6.0,6,4,2,3,2,5,4,3,4,7,3,2,5,4,4,3,2,4,3,5,3,4,5,3,4,4,4,0
200,0,QS1211,0,24,1,1,0,1,0,2,3,3,2.0,2,1,3.0,2,4,3,0,2,4.7,3,10,3,2,4,3,4,2.0,3.0,5,5.0,3,3.0,3.0,2.0,5,5.0,4,5.0,5,2,5.0,4.0,4.0,4,4,5,3,4,4,4,4,4,4,6,2,6,5,5,5,6,5,4,5,4,6,2,5,3,3,3,3,5,3,1,1,0.0,8.9,3,0,2,5,3,4,4.0,4.0,3.0,4.0,2.0,5.0,5.0,7.0,4.0,7.0,4.0,3.0,4.0,3.0,3,3.0,3,2,4,4,4,4,2,3,2,9,2,3,3,4,4,5,3,4,3,2,5,4,5,4,4,3,3,1
201,0,SY0105,1,28,0,1,1,0,0,1,2,1,3.0,1,2,4.0,4,1,2,2,10,6.8,4,1,4,2,3,4,5,3.0,2.0,4,3.0,2,3.0,4.0,5.0,5,3.0,4,3.0,6,4,4.0,5.0,5.0,4,5,5,4,5,5,6,6,3,5,5,1,8,1,1,3,3,4,3,2,7,2,2,6,2,4,4,3,4,2,2,0,9.0,7.8,3,0,3,3,3,1,5.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,6.0,5.0,3.0,,3,5.0,5,6,4,4,4,4,5,4,4,0,1,1,2,1,1,2,1,5,2,4,4,4,3,3,4,4,3,0
202,0,NS1904,2,24,0,0,1,1,0,1,3,1,2.0,1,4,2.0,1,1,5,3,16,4.3,1,5,2,4,2,4,2,2.0,4.0,5,6.0,4,3.0,5.0,5.0,4,5.0,5,3.0,5,4,5.0,7.0,5.0,3,4,5,4,5,5,5,6,5,5,5,1,3,2,1,3,5,3,5,5,5,3,2,5,2,2,3,5,3,4,4,1,6.0,4.6,2,5,2,3,4,4,5.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0,3.0,3.0,5.0,4.0,3,5.0,3,4,5,3,3,4,6,3,3,2,1,1,2,2,2,1,5,5,2,3,7,4,3,3,3,2,3,0
203,0,IS0202,2,25,1,0,1,0,0,2,3,3,2.0,2,1,2.0,2,1,4,5,8,2.4,2,6,2,4,4,3,3,4.0,3.0,5,5.0,2,4.0,2.0,4.0,6,4.0,5,5.0,4,2,4.0,5.0,3.0,4,7,5,5,5,3,6,3,4,6,5,2,1,3,2,4,4,2,4,5,1,5,4,4,3,3,2,3,4,3,1,1,6.0,3.1,3,4,3,2,1,3,4.0,5.0,6.0,4.0,5.0,6.0,7.0,7.0,6.0,7.0,5.0,5.0,5.0,5.0,3,3.0,4,4,4,3,2,4,4,2,3,8,6,6,7,6,5,6,6,4,6,2,6,3,2,3,2,3,2,0
204,0,NR1201,2,26,1,0,0,0,0,2,3,3,5.0,1,1,2.0,2,1,5,2,4,2.2,2,1,2,4,3,2,5,3.0,4.0,4,4.0,5,3.0,6.0,4.0,2,2.0,4,3.0,3,2,5.0,3.0,4.0,4,3,5,6,5,5,5,3,5,3,5,1,4,2,1,1,2,6,2,4,6,4,4,6,2,3,3,3,4,3,1,1,31.0,4.9,2,4,2,2,1,3,7.0,6.0,4.0,5.0,5.0,5.0,3.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,3,4.0,3,3,5,5,4,2,5,2,4,8,3,3,4,3,4,4,4,5,3,4,4,7,5,2,1,2,3,0
205,0,XV2605,2,23,1,0,0,0,0,2,2,3,2.0,2,1,2.0,2,0,3,3,1,3.2,1,1,1,1,4,3,3,3.0,4.0,6,4.0,4,4.0,,6.0,4,6.0,4,3.0,7,2,4.0,,5.0,4,2,5,4,2,3,4,4,5,5,5,1,0,1,0,2,2,2,4,1,5,3,3,4,4,4,3,2,3,3,1,1,13.0,5.5,4,2,3,2,5,4,4.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,3,1.0,2,4,4,4,3,5,1,1,3,7,2,2,1,5,2,4,3,6,4,5,3,5,6,3,5,3,3,0
206,0,IL2009,0,30,0,0,1,1,0,1,3,3,2.0,2,3,3.0,3,1,4,4,11,3.7,2,8,3,4,3,4,2,3.0,5.0,5,5.0,2,4.0,4.0,5.0,5,4.0,5,4.0,4,4,4.0,4.0,5.0,5,3,5,4,3,4,3,4,4,7,5,1,1,1,3,2,2,4,4,5,4,6,4,5,4,3,4,5,4,5,3,1,8.0,3.9,4,10,4,2,1,1,4.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,,3.0,2.0,2.0,2.0,3,6.0,6,7,6,5,6,3,4,4,4,7,4,4,4,4,2,4,5,5,2,5,3,5,4,2,4,4,4,0
207,0,XL1802,0,27,1,1,0,0,0,2,3,4,3.0,1,2,2.0,1,1,2,2,15,1.6,1,1,2,3,3,3,5,2.0,4.0,4,5.0,6,2.0,5.0,4.0,4,4.0,4,6.0,3,5,3.0,4.0,6.0,4,5,5,5,4,5,5,2,3,3,4,2,0,1,2,4,3,4,3,4,6,3,2,5,2,3,3,2,3,2,2,1,7.0,4.8,4,3,3,2,1,3,4.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0,6.0,7.0,5.0,4.0,5.0,3.0,3,3.0,5,4,4,5,6,3,4,4,2,1,3,3,6,3,4,4,4,5,2,4,4,4,5,4,3,3,3,0
208,0,NA1308,2,25,1,0,0,0,0,2,3,3,,1,5,2.0,2,1,3,2,5,6.2,1,2,2,3,5,3,3,4.0,4.0,6,5.0,3,4.0,3.0,4.0,3,5.0,4,4.0,6,3,5.0,5.0,5.0,6,3,2,4,6,5,4,5,5,5,6,1,2,2,0,3,2,3,4,4,4,6,5,6,5,3,3,3,3,3,1,1,32.0,10.8,3,7,4,1,3,2,6.0,6.0,5.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0,4.0,4.0,4.0,,3,5.0,7,3,4,3,3,4,6,4,5,11,5,6,4,6,5,4,6,2,4,4,3,4,5,2,3,4,3,0
209,0,EN2309,1,33,0,1,0,0,0,2,3,4,4.0,3,2,3.0,2,0,2,2,5,6.1,2,4,3,1,5,5,3,3.0,3.0,4,,3,1.0,2.0,,7,4.0,5,,6,1,5.0,4.0,3.0,4,6,5,3,4,3,4,3,4,3,3,1,4,1,1,3,3,3,4,1,4,2,4,5,4,3,3,1,1,1,2,1,18.0,2.2,2,8,3,1,1,1,4.0,4.0,3.0,2.0,5.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3,4.0,4,6,4,4,4,1,3,3,2,3,3,3,2,3,2,3,3,6,3,2,4,2,3,1,1,2,3,0
210,0,QQ2801,2,29,1,0,0,0,0,2,3,2,3.0,3,1,,4,3,2,5,15,13.6,4,5,5,2,2,3,2,3.0,2.0,3,4.0,6,3.0,2.0,5.0,5,5.0,6,3.0,5,2,7.0,6.0,3.0,5,6,5,6,5,5,5,6,4,5,5,1,2,2,3,3,4,3,3,4,2,5,4,4,3,2,3,2,2,3,1,1,50.0,15.8,5,13,5,4,1,1,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,3,6.0,5,4,5,5,4,3,5,4,4,31,6,6,4,6,5,6,5,2,6,4,4,5,7,4,3,2,3,1
211,0,YW1908,2,26,0,1,0,0,0,2,3,3,1.0,1,2,,5,3,2,4,26,6.1,4,4,4,1,2,3,4,3.0,3.0,3,4.0,3,2.0,4.0,4.0,5,4.0,4,3.0,3,5,3.0,4.0,5.0,4,2,5,1,4,3,3,5,4,2,4,1,2,2,4,2,3,4,3,4,4,2,3,5,2,4,4,2,2,1,1,0,15.0,5.1,2,2,2,3,1,2,4.0,5.0,4.0,3.0,3.0,5.0,5.0,6.0,5.0,4.0,4.0,6.0,7.0,5.0,3,3.0,4,5,3,5,5,5,5,4,5,4,5,6,6,5,5,5,4,4,4,2,5,3,2,3,3,4,4,0
212,0,TO2106,0,24,1,0,0,0,0,1,3,8,2.0,2,5,1.0,1,0,5,1,8,0.7,1,4,1,3,2,2,2,3.0,4.0,5,2.0,4,3.0,5.0,3.0,3,4.0,3,6.0,4,4,4.0,5.0,7.0,3,2,5,5,5,4,4,3,3,2,4,2,3,0,0,1,1,3,3,4,7,3,4,5,4,5,4,3,3,3,3,1,4.0,1.4,2,11,1,3,2,3,4.0,5.0,5.0,4.0,,4.0,4.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,3,3.0,3,4,3,4,5,2,3,5,3,3,1,1,1,2,4,1,2,7,4,5,3,6,4,3,2,4,3,0
213,0,LW2708,0,31,1,0,1,0,0,2,3,3,1.0,1,1,4.0,4,3,3,3,11,13.1,4,10,3,2,4,2,4,4.0,3.0,4,4.0,5,6.0,3.0,3.0,6,4.0,4,4.0,5,3,5.0,3.0,5.0,3,4,5,3,4,4,5,5,4,6,5,2,1,1,2,4,3,4,4,4,5,4,2,7,2,4,2,5,4,4,1,0,16.0,2.1,3,5,4,2,3,3,7.0,6.0,6.0,6.0,7.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,,3,7.0,7,7,7,4,4,5,3,3,6,7,4,5,5,4,4,5,3,5,5,2,5,4,3,5,5,3,2,1
214,0,NU0410,1,29,0,0,1,0,0,2,3,8,2.0,3,3,3.0,4,1,3,5,17,4.7,2,1,3,3,4,3,3,4.0,1.0,4,4.0,5,4.0,3.0,5.0,5,4.0,6,4.0,5,3,3.0,6.0,6.0,4,5,5,5,4,4,5,3,3,2,3,1,9,3,4,4,5,4,3,6,2,5,4,4,4,2,2,3,2,3,3,1,25.0,6.2,2,2,4,3,5,3,3.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,4.0,5.0,4.0,4.0,3,2.0,4,4,3,4,6,3,2,2,5,1,5,6,4,5,6,5,4,3,4,5,3,3,5,4,4,3,3,0
215,0,HI0704,0,30,0,1,1,0,0,3,4,5,1.0,3,2,2.0,2,0,5,1,5,8.1,2,4,2,2,4,4,4,3.0,4.0,5,5.0,3,4.0,7.0,3.0,4,3.0,4,5.0,6,4,4.0,4.0,,4,3,5,3,4,5,2,3,2,3,3,1,1,0,0,4,2,2,5,1,6,2,3,4,5,4,3,5,4,3,2,1,25.0,3.7,3,5,3,2,2,1,3.0,3.0,3.0,4.0,3.0,6.0,7.0,3.0,4.0,5.0,3.0,2.0,4.0,2.0,3,2.0,3,3,3,5,4,4,4,3,5,3,2,2,2,3,2,2,5,6,4,5,4,4,2,3,3,4,4,0
216,0,WW0606,0,32,1,0,0,0,0,2,2,1,2.0,1,1,3.0,4,2,2,3,5,2.9,3,0,3,5,6,4,5,6.0,4.0,6,5.0,5,5.0,3.0,6.0,6,6.0,6,2.0,6,4,4.0,3.0,4.0,5,7,5,5,3,5,4,6,4,5,5,1,2,3,4,5,4,4,5,1,7,1,3,4,4,5,4,3,2,1,1,0,15.0,4.4,3,13,3,2,6,4,6.0,7.0,6.0,6.0,5.0,1.0,2.0,2.0,3.0,1.0,7.0,5.0,5.0,5.0,3,6.0,5,5,4,5,5,3,4,4,3,7,5,3,3,4,5,5,4,4,2,6,2,6,3,3,5,3,3,0
217,0,CA2501,0,34,1,1,1,0,0,2,1,2,3.0,1,2,2.0,2,4,4,5,3,1.3,2,2,1,3,6,4,5,3.0,5.0,4,6.0,4,3.0,1.0,7.0,6,3.0,7,4.0,4,3,6.0,6.0,3.0,6,5,5,3,4,5,4,3,4,4,3,2,2,4,4,4,4,5,5,6,4,5,2,5,2,3,4,2,2,2,1,1,15.0,1.5,2,1,2,1,6,4,4.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,2.0,3,4.0,5,4,4,4,4,3,2,4,3,11,2,4,3,4,5,4,6,3,5,5,3,4,2,1,2,3,3,0
218,0,BJ1608,1,29,1,0,1,0,0,2,3,4,1.0,1,1,1.0,1,0,4,1,5,1.5,1,2,1,2,4,3,4,2.0,4.0,4,3.0,4,5.0,3.0,6.0,4,3.0,5,4.0,3,4,6.0,4.0,4.0,4,3,5,2,2,3,2,3,3,5,4,1,1,0,0,2,1,2,4,4,3,4,4,4,4,2,2,3,2,1,1,1,9.0,2.8,2,5,2,3,1,1,4.0,4.0,5.0,4.0,5.0,2.0,3.0,1.0,3.0,1.0,4.0,5.0,5.0,5.0,3,4.0,4,4,3,7,7,2,2,2,2,1,1,1,4,1,1,1,6,5,3,3,4,3,2,1,2,2,2,0
219,0,MI2208,2,24,0,1,0,0,0,2,3,1,4.0,4,2,3.0,4,2,4,0,4,3.1,4,3,3,2,4,2,4,4.0,2.0,4,2.0,4,3.0,3.0,4.0,3,4.0,5,6.0,2,1,4.0,3.0,5.0,4,3,5,4,4,3,4,4,3,3,4,1,2,4,5,5,4,6,3,5,2,6,5,5,3,2,2,2,3,2,2,1,1.0,1.7,1,1,2,2,3,1,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,3,3.0,4,4,4,4,4,1,1,1,3,3,5,6,5,3,5,5,4,4,7,3,3,4,3,3,4,3,2,0
220,0,WH0406,1,26,0,1,0,0,0,2,4,5,4.0,3,2,4.0,5,2,2,4,4,7.0,4,1,4,2,4,5,4,3.0,3.0,2,6.0,3,5.0,5.0,4.0,6,4.0,4,5.0,5,3,6.0,4.0,6.0,4,6,5,5,6,6,5,5,6,5,5,2,3,2,3,4,2,2,4,4,4,5,2,4,4,4,5,3,3,3,1,1,23.0,10.8,5,18,5,5,2,1,4.0,7.0,6.0,4.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,3,4.0,4,4,3,3,3,7,6,3,5,2,4,4,5,4,3,5,4,6,4,4,5,4,4,5,6,3,2,0
221,1,123456,0,20,0,1,0,0,0,2,3,1,2.0,1,2,1.0,2,4,4,4,4,2.5,2,2,1,1,5,4,6,6.0,3.0,5,5.0,5,5.0,4.0,5.0,6,4.0,6,4.0,4,5,3.0,5.0,5.0,4,4,7,4,7,7,6,4,5,4,2,2,5,5,3,3,5,3,6,5,4,2,4,4,4,3,4,3,3,3,2,1,13.0,7.9,5,12,5,3,3,1,7.0,5.0,4.0,7.0,6.0,4.0,6.0,6.0,4.0,5.0,4.0,4.0,4.0,4.0,3,3.0,5,5,4,7,6,3,4,4,2,9,3,3,3,3,3,3,6,2,6,1,7,2,3,4,5,4,4,1
222,1,YH1509,1,19,1,1,0,0,0,2,3,2,1.0,2,1,3.0,4,3,2,3,4,2.1,5,4,4,3,5,7,4,6.0,4.0,6,5.0,5,4.0,3.0,4.0,4,7.0,4,3.0,5,3,6.0,7.0,3.0,4,5,5,5,5,6,7,5,4,3,4,1,4,2,3,3,4,4,6,4,5,2,2,2,3,4,3,3,3,3,2,1,2.0,2.8,4,2,3,3,1,1,4.0,5.0,3.0,3.0,4.0,7.0,6.0,4.0,6.0,5.0,5.0,3.0,3.0,2.0,3,3.0,4,4,5,5,6,5,3,3,2,4,2,1,2,1,4,2,5,5,3,5,3,6,7,3,4,3,4,0
223,1,HU2311,2,21,1,0,0,0,0,2,2,4,1.0,3,1,2.0,1,2,4,4,0,3.5,3,9,3,2,4,3,2,4.0,3.0,4,5.0,5,4.0,5.0,4.0,5,1.0,4,4.0,3,3,4.0,3.0,5.0,4,5,5,5,5,6,4,6,4,3,5,1,10,4,5,5,5,4,4,4,5,3,5,1,6,4,3,3,4,3,2,1,13.0,2.3,2,1,4,2,5,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,4.0,4,4,4,6,4,4,4,4,4,4,5,3,4,4,4,3,4,4,4,4,4,4,2,2,2,3,4,0
224,1,LX1002,1,22,1,0,0,1,0,2,3,2,3.0,1,1,1.0,1,0,2,4,1,3.2,1,2,1,4,5,5,2,4.0,4.0,6,5.0,5,5.0,4.0,5.0,2,4.0,6,4.0,6,2,7.0,4.0,3.0,5,3,5,4,5,5,4,5,3,4,3,2,0,1,1,2,4,3,4,2,5,2,4,4,4,3,3,2,2,3,3,1,8.0,1.9,1,1,2,2,4,2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3.0,3,3,3,3,4,3,3,3,3,0,1,1,3,3,3,1,3,3,3,3,3,3,3,3,1,2,3,0
225,1,UB1507,0,20,1,0,1,0,0,2,1,1,1.0,1,1,2.0,2,3,5,4,3,1.2,2,5,2,4,5,5,4,4.0,2.0,4,3.0,3,4.0,1.0,3.0,4,4.0,3,2.0,4,2,5.0,4.0,3.0,4,5,5,1,2,3,3,5,4,3,3,1,0,3,3,5,4,4,4,1,6,1,5,4,6,4,4,1,2,1,2,1,1.0,3.3,2,1,2,4,4,4,3.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,2.0,2.0,2.0,5.0,3,2.0,3,1,1,4,5,3,2,3,3,8,4,3,4,4,5,4,3,5,3,1,7,1,4,4,1,2,3,0
226,1,PP2809,1,21,1,0,0,0,0,1,3,4,1.0,1,1,2.0,2,0,2,1,3,6.3,3,0,2,3,4,1,3,4.0,2.0,4,3.0,4,3.0,4.0,4.0,3,5.0,5,6.0,5,3,3.0,4.0,4.0,4,6,5,3,3,2,3,3,3,5,5,1,0,1,1,2,2,2,2,2,7,2,5,2,5,3,4,3,3,3,3,1,20.0,2.7,4,4,4,3,3,3,5.0,4.0,5.0,5.0,4.0,3.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,3,3.0,4,2,2,4,4,5,5,4,5,2,3,4,3,4,3,4,5,5,4,4,4,4,3,3,3,2,2,0
227,1,QB2209,1,18,0,1,1,0,0,2,3,1,2.0,2,2,3.0,3,3,2,4,11,6.5,4,1,4,2,6,7,5,4.0,6.0,4,5.0,3,5.0,3.0,4.0,5,7.0,7,3.0,6,3,6.0,5.0,4.0,6,6,5,5,7,6,4,5,3,4,4,1,5,4,5,4,4,3,6,2,4,3,6,3,5,3,4,4,5,4,3,1,13.0,3.2,2,9,3,2,1,3,5.0,4.0,6.0,4.0,3.0,4.0,3.0,6.0,6.0,4.0,6.0,3.0,5.0,4.0,3,2.0,4,2,5,5,5,4,5,4,4,4,4,3,4,3,3,4,3,6,3,3,3,4,4,3,2,3,4,0
228,1,GY2412,1,21,1,0,0,0,0,2,1,2,2.0,1,1,3.0,4,4,3,0,8,7.7,4,6,4,3,5,6,6,6.0,5.0,5,7.0,7,7.0,6.0,3.0,1,1.0,2,5.0,2,3,3.0,2.0,4.0,3,3,5,4,6,6,5,5,4,4,5,1,0,4,5,3,4,6,5,3,5,2,5,3,5,1,1,5,4,3,1,1,10.0,2.2,3,2,3,2,3,4,6.0,4.0,3.0,4.0,4.0,4.0,6.0,6.0,7.0,,5.0,5.0,5.0,5.0,3,3.0,4,3,5,4,4,3,4,2,3,16,6,5,5,7,6,6,2,5,4,4,4,7,2,3,5,4,4,1
229,1,RV1502,1,21,1,0,0,1,0,1,3,2,1.0,2,1,4.0,3,4,4,3,42,13.8,4,7,4,2,6,4,2,3.0,5.0,3,3.0,3,4.0,5.0,4.0,5,6.0,5,4.0,4,3,3.0,5.0,4.0,3,4,5,4,5,3,3,5,4,4,4,1,3,2,2,3,4,4,4,1,7,2,4,2,3,3,3,4,3,3,3,0,36.0,3.4,2,3,3,3,1,4,7.0,6.0,7.0,7.0,5.0,4.0,3.0,4.0,5.0,5.0,6.0,,7.0,5.0,3,5.0,5,4,4,4,4,5,4,4,5,19,6,6,7,7,7,7,3,6,3,3,4,3,3,1,4,4,3,0
230,1,SA2410,1,20,0,1,0,1,0,2,3,1,1.0,2,2,4.0,4,1,2,3,16,26.9,5,9,4,1,4,4,1,6.0,3.0,3,3.0,3,4.0,4.0,5.0,4,3.0,3,4.0,5,3,4.0,4.0,5.0,5,5,5,4,4,6,5,5,1,3,4,1,1,1,2,1,3,4,4,4,5,4,4,3,3,3,4,4,2,4,2,1,7.0,6.5,4,10,4,2,1,3,6.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,3,4.0,4,4,6,5,5,5,2,4,4,7,4,4,4,3,4,5,3,6,3,4,4,4,5,2,6,3,3,1
231,1,CJ1609,1,20,1,0,0,1,0,1,3,1,1.0,1,4,3.0,3,1,2,3,13,8.2,4,4,3,4,3,3,3,3.0,2.0,4,4.0,1,4.0,3.0,5.0,3,5.0,4,3.0,6,2,5.0,5.0,4.0,3,6,5,4,4,5,5,7,5,6,5,1,0,2,2,5,4,1,3,3,6,2,4,5,2,4,4,4,4,3,1,1,3.0,2.3,2,1,2,2,1,2,2.0,3.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,3,5.0,3,5,4,3,3,4,2,4,2,3,3,2,3,3,3,4,5,4,6,2,5,3,4,5,5,2,2,1
232,1,WP1206,1,21,0,1,0,0,0,1,3,4,1.0,1,2,1.0,2,0,1,3,7,1.2,1,2,1,3,1,4,2,2.0,3.0,3,4.0,3,3.0,5.0,2.0,2,3.0,1,6.0,3,4,4.0,3.0,5.0,3,3,5,6,5,4,3,1,4,1,2,2,6,1,1,4,4,3,2,1,5,2,4,2,5,5,5,2,3,2,1,1,1.0,2.7,1,0,2,1,1,3,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,,3.0,4.0,5.0,4.0,3.0,3,1.0,3,3,2,4,2,3,1,2,3,0,2,1,3,2,4,4,3,6,1,5,3,4,4,4,4,2,2,0
233,1,VL2809,1,18,1,1,0,0,0,2,4,2,2.0,2,1,2.0,4,3,4,4,4,3.6,4,6,4,3,5,3,5,3.0,4.0,4,3.0,4,5.0,4.0,5.0,3,5.0,5,3.0,4,4,5.0,4.0,4.0,3,5,4,5,6,6,6,3,5,3,3,1,5,3,4,4,4,4,4,3,4,5,4,3,3,2,2,5,2,5,2,1,9.0,2.3,2,0,2,3,2,2,1.0,3.0,1.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,3,3.0,3,1,2,2,2,3,2,2,3,2,2,3,3,3,4,2,6,5,4,3,6,2,4,3,5,3,4,0
234,1,YU0808,1,21,0,1,1,0,0,1,3,2,2.0,1,2,2.0,2,2,4,3,10,4.1,2,4,3,5,2,5,2,1.0,4.0,3,2.0,2,2.0,5.0,5.0,4,2.0,4,5.0,3,5,3.0,3.0,6.0,6,3,5,4,5,4,3,6,5,4,4,1,6,4,4,4,7,4,4,1,5,2,3,5,5,4,3,3,3,2,4,1,11.0,4.3,4,5,4,4,1,4,4.0,4.0,3.0,3.0,3.0,5.0,6.0,5.0,5.0,6.0,4.0,4.0,3.0,5.0,3,2.0,3,2,1,5,4,6,6,2,5,2,3,4,4,4,4,5,5,5,3,5,5,4,1,3,3,3,3,0
235,1,KY2204,1,21,1,0,0,0,0,2,3,1,1.0,1,1,3.0,3,4,4,0,10,6.3,3,0,4,2,6,5,5,5.0,6.0,5,6.0,4,5.0,4.0,5.0,6,4.0,4,4.0,6,1,4.0,4.0,4.0,4,5,5,4,5,4,4,5,4,4,4,1,5,5,5,6,6,6,5,4,5,4,5,3,6,3,3,4,3,4,1,1,37.0,4.2,4,5,5,4,1,3,4.0,7.0,5.0,4.0,6.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,3,2.0,2,2,3,2,3,4,2,4,2,3,4,4,4,4,5,3,3,3,4,5,5,4,2,3,3,4,3,0
236,1,RO0610,1,20,1,0,0,0,0,2,3,1,1.0,1,1,2.0,3,4,3,4,21,20.0,3,3,2,1,2,4,5,4.0,3.0,4,5.0,5,6.0,5.0,3.0,4,5.0,4,5.0,3,4,3.0,4.0,5.0,4,5,5,4,3,4,3,4,7,3,5,1,11,3,4,4,5,4,4,4,6,5,5,1,5,5,4,3,3,4,3,1,5.0,2.1,1,6,2,2,3,1,3.0,5.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,3,5.0,4,7,5,7,7,4,4,3,4,3,4,5,4,4,7,4,1,6,5,5,4,4,2,5,3,5,4,0
237,1,JZ1112,0,20,1,0,0,1,0,2,3,4,1.0,1,1,2.0,2,0,2,1,6,3.0,2,5,3,3,5,3,4,4.0,4.0,3,5.0,6,4.0,4.0,6.0,3,5.0,3,4.0,5,2,3.0,3.0,5.0,3,3,5,4,4,5,4,6,3,5,4,2,2,0,0,2,2,1,4,3,5,4,5,3,5,4,4,3,2,1,2,1,8.0,4.4,4,11,3,4,3,2,5.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,2.0,,5.0,2.0,3.0,3.0,3,5.0,4,5,5,3,3,3,3,1,3,17,3,3,2,4,6,3,5,2,4,3,4,4,3,4,2,3,3,0
238,1,VV0502,1,21,1,1,0,0,0,2,3,2,2.0,1,1,2.0,3,0,3,1,3,4.8,4,3,3,3,2,2,2,2.0,3.0,3,4.0,5,2.0,6.0,2.0,3,2.0,4,5.0,3,4,3.0,3.0,7.0,2,3,5,4,5,6,3,5,3,4,4,1,10,1,1,5,1,2,2,1,7,2,5,1,4,4,4,3,2,3,2,1,1.0,4.2,2,2,3,3,2,3,6.0,7.0,4.0,7.0,7.0,6.0,4.0,3.0,5.0,5.0,4.0,3.0,3.0,5.0,3,4.0,5,5,4,3,2,5,4,4,5,8,4,6,4,5,4,4,6,4,4,5,5,4,3,3,2,4,4,0
