source,N1,N2,A1,A5_tiktok,A5_shopee,A5_lazada,A5_facebook,A5_other,C1,C3,C4,C5,C7,D1,D2,D3,D4,D5,D6,EXP1,EXP2,EXP3,EXP4,EXP5,EXP6,IBT1,IBT2,IBT3,IBT4,IBT5,IBT6,IBT7,IBT8,IBT9,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,SC9,SC10,SC11,SC12,SC13,IMC1,SE1,SE2,SE3,SE4,SII1,SII2,SII3,SII4,IMC2,IPB1,IPB2,IPB3,IPB4,IPB5,IPB6,CONSIST1,MA1,MA2,MA3,TA1,TA2,TA3,MOOD1,MOOD2,FOMO1,FOMO2,FOMO3
1,haizzzz,0,21,1,0,1,1,0,2,3,1,1.0,2,1,3.0,3,4,2,5,11,11.9,5,5,3,3,3,3,3,5.0,3.0,3,3.0,5,4.0,3.0,5.0,3,5.0,4,2.0,5,3,5.0,5.0,2.0,4,2,5,6,4,3,7,3,5,5,6,1,3,5,5,3,3,7,7,2,5,1,5,2,1,3,3,4,4,4
1,hichic,0,18,1,1,0,0,0,1,1,2,2.0,2,1,2.0,4,1,3,4,2,8.2,3,4,3,4,3,4,4,2.0,3.0,5,5.0,6,6.0,5.0,3.0,2,3.0,6,4.0,5,4,5.0,3.0,4.0,5,5,3,7,4,5,4,5,3,1,6,1,7,3,3,2,3,4,2,4,4,1,4,2,4,3,5,2,3,4
1,kkkk,0,21,1,0,0,1,0,2,1,1,1.0,1,1,2.0,3,2,3,2,4,1.9,2,2,4,3,3,5,3,3.0,5.0,4,6.0,7,5.0,5.0,6.0,4,3.0,4,4.0,4,4,4.0,2.0,5.0,5,4,5,3,5,7,7,5,5,5,5,2,2,2,0,3,2,3,3,1,6,3,3,2,4,3,4,3,3,4
1,xong123,0,19,1,0,0,0,0,1,3,1,2.0,1,1,3.0,2,3,2,5,15,2.8,2,7,3,5,4,3,1,1.0,4.0,2,3.0,3,4.0,6.0,2.0,4,2.0,4,6.0,4,5,2.0,2.0,5.0,4,2,5,4,4,5,6,5,5,5,5,2,1,5,5,4,4,6,3,2,7,1,5,3,5,4,4,3,3,3
1,444444,0,21,0,1,0,0,0,1,1,1,1.0,2,2,1.0,2,2,5,5,8,14.1,3,14,2,4,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,5,4,4,4,4,4,4,4,4,2,5,2,2,4,4,4,2,4,4,4,4,4,4,2,3,2,4,2
1,bbbbbb,0,21,1,1,0,0,0,2,3,1,1.0,1,2,3.0,2,4,4,0,5,4.7,3,7,3,4,4,2,4,4.0,3.0,3,6.0,5,4.0,5.0,3.0,3,4.0,5,5.0,4,4,4.0,5.0,2.0,4,5,7,5,5,6,3,4,6,5,3,6,2,5,5,7,3,5,3,3,7,3,4,5,4,4,5,2,3,2
1,kkkkk,0,20,1,0,0,0,0,2,3,1,1.0,3,1,4.0,3,1,3,1,20,5.7,4,13,4,1,4,5,4,3.0,4.0,5,4.0,6,3.0,6.0,2.0,4,5.0,3,5.0,3,2,2.0,3.0,4.0,3,4,5,6,6,5,6,3,7,4,4,2,1,0,1,3,5,4,5,6,5,2,4,4,3,3,4,3,3,4
1,ngudi,0,21,1,1,0,0,0,2,3,1,1.0,1,1,2.0,3,3,4,3,12,5.8,2,3,1,4,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,4,4,4,7,4,4,4,4,4,4,3,4,4,5,1
1,thoiroi,0,19,1,0,0,0,0,2,3,2,2.0,2,1,2.0,1,2,2,3,5,2.0,4,2,3,5,5,5,5,5.0,5.0,5,5.0,5,5.0,5.0,5.0,5,5.0,5,5.0,5,5,5.0,5.0,5.0,5,5,3,5,5,5,5,5,5,5,5,2,2,0,2,5,5,5,5,5,5,5,5,5,5,4,4,4,5,1
1,ummmm,0,18,1,0,0,0,0,2,3,1,1.0,1,1,3.0,4,2,5,3,24,2.3,5,5,4,4,4,5,5,1.0,5.0,3,6.0,3,4.0,4.0,5.0,6,4.0,5,2.0,6,3,6.0,4.0,5.0,4,7,5,5,7,6,5,3,2,3,5,1,3,2,3,4,3,5,1,7,7,3,6,2,3,2,3,2,1,2
1,hahaha,0,19,1,1,1,0,0,2,3,2,1.0,1,3,4.0,4,1,5,3,12,7.9,5,10,5,4,5,5,5,5.0,5.0,5,5.0,5,5.0,6.0,4.0,4,5.0,3,4.0,3,5,3.0,5.0,7.0,3,3,4,4,4,6,4,4,4,4,7,5,0,0,1,3,3,3,5,2,5,2,3,4,4,3,3,2,1,4
1,ukkk,0,19,1,1,0,1,0,1,3,2,2.0,2,1,2.0,3,0,4,3,6,4.1,1,6,3,3,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,1,4,4,4,4,4,4,4,4,6,0,0,0,4,4,4,3,4,4,4,4,4,4,3,4,3,3,1
1,haiz,0,20,1,1,1,0,0,2,2,1,1.0,2,1,4.0,3,4,2,5,7,4.5,3,5,3,3,2,2,2,3.0,5.0,3,2.0,7,3.0,5.0,5.0,4,1.0,4,3.0,2,4,4.0,5.0,4.0,4,6,6,5,6,5,4,1,3,4,5,1,2,3,5,2,3,5,6,4,3,4,4,3,6,4,4,1,1,3
1,hihihii,0,22,1,0,1,0,0,1,3,2,1.0,1,1,2.0,3,2,1,3,12,14.1,2,3,1,4,3,3,4,3.0,4.0,3,5.0,5,5.0,2.0,5.0,3,5.0,5,5.0,2,1,6.0,4.0,3.0,5,4,7,6,6,6,7,6,4,6,3,1,7,3,2,4,2,1,6,3,5,1,5,3,3,4,3,3,3,4
1,nguu,0,19,1,0,0,0,0,2,3,4,2.0,1,1,1.0,4,4,4,0,7,7.3,2,1,3,2,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,5,4,4,4,4,4,4,4,4,7,5,5,4,4,4,4,3,4,4,4,4,4,4,5,3,4,4,2
1,oknha,0,18,1,0,0,0,0,2,3,1,99.0,1,1,3.0,4,0,3,1,31,6.9,3,8,3,4,3,2,3,5.0,2.0,4,1.0,5,3.0,7.0,5.0,5,3.0,5,3.0,6,1,5.0,5.0,1.0,5,5,5,4,5,6,5,6,4,6,5,6,2,2,0,1,1,4,7,2,5,3,5,3,3,5,5,2,2,1
1,777777,0,19,0,1,0,0,0,2,3,2,3.0,2,2,2.0,2,0,3,3,9,2.2,2,1,3,3,3,3,3,3.0,3.0,3,3.0,3,3.0,3.0,3.0,3,3.0,3,3.0,3,3,3.0,3.0,3.0,3,3,5,3,3,3,3,3,3,3,3,1,1,2,2,3,3,3,3,3,3,3,3,3,3,4,2,2,2,2
1,ngunghe,0,18,1,1,1,0,0,2,4,1,99.0,2,3,4.0,5,4,2,0,2,5.7,5,12,5,3,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,2,4,4,4,4,4,4,4,4,2,9,4,5,4,4,4,7,4,4,4,4,4,4,4,3,2,4,2
1,uhmnha,0,18,1,1,0,1,0,2,2,2,99.0,1,4,3.0,5,0,5,4,3,4.0,4,4,5,5,2,4,6,5.0,3.0,4,4.0,5,5.0,4.0,3.0,3,5.0,6,4.0,5,2,4.0,6.0,4.0,7,6,7,4,4,3,6,2,1,4,3,1,0,3,2,4,6,7,1,3,3,3,5,1,5,3,3,1,4,3
1,ok,0,20,0,1,0,1,0,1,3,2,2.0,1,2,2.0,3,3,5,4,5,4.1,2,2,4,5,5,3,5,2.0,3.0,3,6.0,6,5.0,5.0,5.0,5,5.0,5,3.0,5,6,4.0,3.0,3.0,4,5,5,6,4,4,4,4,3,2,4,2,6,4,3,3,5,3,7,3,3,3,2,4,6,3,3,4,5,4
1,333,0,19,1,0,0,0,0,2,3,1,2.0,1,1,2.0,4,3,3,5,1,18.6,3,4,2,4,3,3,3,1.0,2.0,3,2.0,4,1.0,3.0,2.0,6,6.0,5,4.0,5,2,4.0,5.0,4.0,6,3,1,5,5,5,5,3,1,2,4,1,4,5,3,4,2,5,7,4,7,4,4,2,4,3,2,2,3,2
1,999,0,22,1,0,0,0,0,2,3,1,1.0,2,1,3.0,3,1,4,4,44,6.6,2,20,4,3,3,4,4,4.0,3.0,4,6.0,6,4.0,3.0,5.0,4,5.0,3,4.0,5,3,5.0,4.0,5.0,4,4,4,4,4,6,4,3,3,5,3,4,0,1,2,3,3,4,1,3,5,4,4,2,3,4,3,3,4,3
1,um,0,21,1,0,0,0,0,1,3,1,2.0,1,5,4.0,5,0,2,1,5,1.9,4,22,5,5,3,4,3,2.0,5.0,4,4.0,4,5.0,4.0,4.0,5,4.0,4,4.0,5,4,4.0,4.0,4.0,4,3,5,3,4,4,3,6,3,3,4,1,2,0,0,4,3,3,2,3,6,4,6,2,3,3,3,1,1,2
1,888888,0,19,0,1,1,1,0,2,2,1,3.0,1,2,1.0,2,2,4,0,15,3.4,3,5,2,2,3,4,4,5.0,1.0,2,5.0,6,4.0,3.0,6.0,2,5.0,3,2.0,3,1,6.0,6.0,5.0,5,3,7,5,5,5,4,4,2,5,3,2,4,4,5,7,3,4,2,4,5,1,5,3,7,4,3,1,2,2
1,met,0,19,1,0,0,0,0,1,1,1,2.0,2,5,3.0,3,3,3,2,10,11.0,5,19,5,2,4,4,2,4.0,4.0,6,3.0,4,4.0,3.0,7.0,5,6.0,5,4.0,5,3,5.0,4.0,2.0,5,4,3,4,5,6,3,4,5,3,2,2,0,0,1,3,3,3,1,4,7,3,3,3,4,3,4,3,3,3
1,eeee,0,19,1,1,0,0,0,2,3,2,1.0,2,1,4.0,3,0,4,3,1,11.0,4,17,5,4,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,5,4,4,4,4,4,4,4,4,1,1,3,5,4,4,4,3,4,4,4,4,4,4,3,2,4,3,2
1,abcde,0,20,1,1,0,0,0,1,3,1,1.0,2,1,3.0,2,4,3,4,19,3.3,4,5,3,2,3,3,3,3.0,3.0,3,3.0,3,3.0,3.0,3.0,3,3.0,3,3.0,3,3,3.0,3.0,3.0,3,3,5,3,3,3,3,3,3,3,3,2,2,1,3,3,3,3,3,3,3,3,3,3,3,4,3,5,4,5
1,ukkkk,0,22,1,1,0,1,0,2,1,2,1.0,1,4,1.0,3,1,4,3,13,0.3,3,1,1,4,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,6,4,4,4,4,4,4,4,4,1,1,5,3,4,4,4,6,4,4,4,4,4,4,3,4,4,4,4
1,okiii,0,20,0,1,0,1,0,1,3,2,1.0,1,2,2.0,2,1,2,2,19,7.5,2,15,3,4,5,5,4,3.0,4.0,4,7.0,5,3.0,5.0,6.0,6,5.0,4,3.0,5,7,2.0,6.0,3.0,6,2,2,6,4,5,4,7,3,3,4,3,2,2,3,3,6,4,3,4,7,3,5,3,4,3,3,3,3,1
1,abcdef,0,19,1,0,0,0,0,2,3,1,1.0,1,1,1.0,2,1,4,2,19,1.5,1,2,2,3,5,1,4,7.0,6.0,4,4.0,4,3.0,4.0,5.0,7,5.0,4,4.0,5,3,3.0,4.0,5.0,4,6,4,4,2,2,4,3,2,4,4,1,0,0,2,2,5,4,5,1,5,3,3,3,4,4,2,2,1,2
1,nhanhlen,0,21,0,0,1,0,0,2,1,2,2.0,1,3,3.0,3,4,2,5,20,4.9,3,4,3,3,6,4,4,3.0,3.0,4,6.0,4,4.0,4.0,4.0,3,3.0,3,4.0,5,3,4.0,4.0,4.0,5,5,3,3,5,5,7,3,3,6,2,2,1,5,4,6,4,4,7,3,6,1,5,3,6,3,4,2,4,2
1,uk,0,20,1,1,0,1,0,1,1,1,99.0,1,1,2.0,3,0,3,2,5,2.9,2,0,3,3,5,4,5,6.0,3.0,5,4.0,3,2.0,4.0,6.0,5,3.0,5,4.0,4,3,6.0,6.0,5.0,5,2,5,6,5,6,3,5,3,5,4,1,4,0,2,2,4,1,4,5,2,5,5,2,3,5,3,4,2,3
1,uhhh,0,21,1,0,0,1,0,1,3,1,2.0,3,1,3.0,4,3,4,3,3,17.0,3,2,5,3,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,2,4,4,4,4,4,4,4,4,1,1,3,5,4,4,4,5,4,4,4,4,4,4,4,4,1,1,1
1,77777,0,20,1,1,1,0,0,2,3,1,2.0,1,1,3.0,4,2,2,4,24,3.2,2,1,4,4,7,5,5,5.0,3.0,4,6.0,3,4.0,5.0,4.0,5,4.0,4,3.0,6,5,1.0,3.0,5.0,6,5,5,4,4,6,4,4,2,3,3,5,0,1,3,2,2,3,7,2,6,2,3,2,4,3,4,3,3,3
1,0,0,22,1,0,0,0,0,2,3,2,1.0,2,1,3.0,5,2,3,5,18,9.4,4,10,4,2,6,4,3,4.0,3.0,6,6.0,6,4.0,3.0,5.0,7,5.0,5,4.0,6,1,4.0,3.0,3.0,5,3,5,5,4,4,4,4,6,2,3,5,0,4,3,3,3,3,4,2,7,2,3,5,4,4,3,5,4,4
1,quachot,0,20,1,1,1,0,0,1,3,1,3.0,2,1,1.0,2,3,4,5,23,7.1,2,9,3,4,5,5,5,5.0,5.0,5,5.0,5,5.0,5.0,5.0,5,5.0,5,5.0,5,5,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,1,13,5,1,5,5,5,1,5,5,5,5,5,5,3,3,2,2,2
1,3333,0,18,1,0,0,1,0,1,3,4,2.0,2,1,2.0,3,2,2,4,15,2.1,3,3,3,1,3,6,3,5.0,3.0,4,4.0,5,4.0,4.0,5.0,6,4.0,4,3.0,5,2,4.0,4.0,4.0,3,5,1,3,5,4,5,5,6,3,5,1,2,4,4,1,5,4,2,2,5,4,5,1,5,2,2,4,3,3
1,asdfghjk,0,19,1,0,1,0,0,1,1,1,1.0,1,1,4.0,3,0,4,2,6,4.5,4,7,3,2,3,3,3,3.0,3.0,3,3.0,3,3.0,3.0,3.0,3,3.0,3,3.0,3,3,3.0,3.0,3.0,3,3,5,3,3,3,3,3,3,3,3,1,2,0,0,3,3,3,2,3,3,3,3,3,3,4,3,4,3,3
1,xongroi,0,19,1,0,0,0,0,2,2,1,2.0,1,1,3.0,5,0,4,3,8,11.0,5,16,4,2,3,5,1,6.0,3.0,3,1.0,5,4.0,4.0,3.0,6,3.0,5,4.0,6,3,3.0,5.0,6.0,5,4,5,4,4,6,6,3,2,5,5,5,4,0,0,3,4,4,1,5,3,5,3,5,5,4,5,2,4,4
1,xongxx,0,21,1,0,1,0,0,1,3,2,3.0,2,1,3.0,4,0,1,1,4,5.2,4,8,5,3,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,5,4,4,4,4,4,4,4,4,1,4,0,0,4,4,4,3,4,4,4,4,4,4,5,4,3,1,1
1,1111,0,19,1,1,0,0,0,1,3,1,1.0,1,1,1.0,1,1,5,4,11,1.4,2,2,2,3,4,6,1,4.0,2.0,3,7.0,1,3.0,7.0,1.0,3,3.0,5,5.0,4,3,3.0,4.0,5.0,4,3,7,2,3,5,3,5,4,4,6,4,2,3,4,4,3,3,5,4,4,4,5,3,5,2,2,3,4,3
1,vangg,0,18,1,0,1,0,0,1,3,2,1.0,2,1,4.0,5,1,2,5,4,3.9,5,1,5,4,2,2,3,5.0,3.0,4,6.0,6,4.0,4.0,4.0,4,5.0,3,4.0,5,5,3.0,5.0,2.0,4,4,1,4,3,5,4,5,4,5,5,2,8,1,3,3,3,3,4,1,5,6,4,3,5,2,2,2,1,3
1,huhu,0,19,0,1,0,1,0,1,1,1,2.0,2,2,1.0,1,2,5,3,3,11.1,1,3,2,1,5,3,3,3.0,4.0,4,6.0,5,4.0,4.0,5.0,7,5.0,3,2.0,4,2,6.0,3.0,5.0,5,3,5,7,5,3,5,2,4,4,7,1,0,2,3,2,3,4,5,4,4,4,5,2,7,4,5,3,4,3
1,asdfgh,0,22,0,1,0,1,0,2,3,1,2.0,2,2,3.0,3,4,2,5,5,7.2,4,7,4,4,3,1,4,4.0,3.0,5,5.0,4,4.0,5.0,5.0,3,7.0,6,4.0,6,2,3.0,2.0,4.0,7,3,5,4,6,4,3,4,6,3,4,5,2,5,5,5,6,5,6,1,6,2,3,3,3,4,4,3,3,2
1,abc,0,20,0,0,0,1,0,1,3,2,2.0,2,4,2.0,3,3,4,0,21,8.3,4,4,4,3,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,1,4,4,4,4,4,4,4,4,1,2,5,2,4,4,4,1,4,4,4,4,4,4,4,3,4,2,3
1,abcd,0,21,1,0,0,0,0,3,2,1,1.0,1,1,2.0,3,2,5,5,17,9.9,3,0,3,4,4,4,4,4.0,2.0,4,3.0,3,4.0,5.0,4.0,5,6.0,4,3.0,3,4,4.0,5.0,4.0,6,5,5,6,5,5,5,5,5,4,2,6,0,4,5,1,2,3,7,5,5,3,4,2,5,4,4,3,4,2
1,555,0,19,1,1,0,0,0,2,3,2,2.0,1,1,1.0,1,0,4,3,1,3.2,1,8,2,4,3,3,3,3.0,3.0,3,3.0,3,3.0,3.0,3.0,4,5.0,5,2.0,6,3,3.0,3.0,4.0,4,4,4,7,6,5,5,4,5,6,4,2,0,2,2,1,2,5,2,2,7,2,6,3,4,3,4,2,3,2
1,444,0,20,1,0,0,0,0,1,3,1,2.0,1,1,1.0,2,3,5,5,7,8.5,1,4,2,3,4,3,5,4.0,1.0,4,6.0,3,3.0,4.0,5.0,4,4.0,5,4.0,5,3,3.0,5.0,4.0,4,5,5,4,6,5,4,3,3,5,3,7,8,5,4,1,3,6,4,4,6,2,3,6,5,3,3,3,4,3
1,zxcv,0,19,0,1,0,1,0,2,3,1,1.0,1,2,2.0,3,3,2,1,14,9.6,1,1,3,3,4,4,3,3.0,4.0,5,4.0,6,4.0,5.0,4.0,5,4.0,4,3.0,3,4,4.0,4.0,4.0,3,4,5,5,6,4,3,6,5,3,5,6,3,1,1,5,1,2,6,4,4,1,4,3,3,5,3,3,3,5
1,asdfghj,0,20,1,1,0,0,0,2,4,4,1.0,1,1,1.0,1,1,3,3,1,2.2,2,4,1,4,5,2,5,3.0,4.0,5,1.0,6,4.0,4.0,4.0,5,5.0,5,4.0,7,5,4.0,5.0,3.0,5,5,2,7,4,7,5,5,2,4,4,1,0,1,2,6,4,4,5,1,7,3,4,4,2,4,4,2,5,3
1,11111,0,20,1,0,1,1,0,2,3,2,99.0,4,3,3.0,5,3,3,4,11,3.9,4,7,5,2,3,3,3,7.0,4.0,5,4.0,3,6.0,5.0,4.0,3,5.0,2,4.0,3,6,4.0,3.0,5.0,3,5,3,5,6,6,4,3,2,2,5,2,2,4,4,4,2,4,5,4,6,4,4,5,6,3,3,2,3,3
1,222222,0,20,0,1,0,1,0,2,1,2,1.0,1,4,2.0,3,0,2,1,30,0.7,3,6,2,4,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,5,4,4,4,4,4,4,4,4,3,2,1,2,4,4,4,1,4,4,4,4,4,4,3,2,3,2,1
1,2222,0,20,1,1,1,0,0,1,3,2,1.0,1,2,1.0,2,2,4,3,10,3.0,2,1,3,2,3,4,1,3.0,3.0,4,2.0,4,3.0,5.0,1.0,4,3.0,4,7.0,7,3,5.0,4.0,4.0,3,2,5,5,6,6,5,6,3,7,5,1,1,1,2,5,3,2,6,4,3,6,5,1,5,3,3,3,4,3
1,88888,0,19,1,0,0,0,0,2,1,4,1.0,2,5,2.0,3,4,2,5,9,0.8,4,3,2,1,3,6,5,2.0,4.0,4,5.0,3,5.0,4.0,4.0,3,4.0,3,3.0,3,4,2.0,2.0,5.0,5,4,5,6,6,5,6,2,6,5,4,1,3,4,3,3,3,2,7,4,4,2,5,4,5,2,3,5,4,4
1,666666,0,21,1,1,0,0,0,1,3,2,99.0,1,2,2.0,1,0,5,1,7,7.5,2,3,1,4,3,4,4,4.0,5.0,4,4.0,5,2.0,4.0,4.0,7,6.0,4,3.0,4,3,4.0,3.0,4.0,6,4,6,4,4,6,5,2,4,3,4,2,0,1,1,2,1,2,2,3,7,4,4,3,4,5,4,3,3,2
1,ummmmm,0,22,1,0,0,0,0,2,2,1,2.0,1,1,2.0,5,0,2,2,10,7.8,3,6,4,2,5,3,5,3.0,4.0,6,6.0,3,6.0,4.0,3.0,4,3.0,2,6.0,5,2,5.0,3.0,3.0,5,2,7,4,4,4,5,2,1,4,5,1,1,0,0,2,2,3,4,3,7,2,4,4,3,4,2,3,4,3
1,0,0,21,1,0,0,1,0,2,3,4,1.0,2,1,4.0,5,3,4,0,6,8.0,3,5,4,3,4,5,4,7.0,6.0,5,4.0,5,4.0,3.0,5.0,3,3.0,5,6.0,3,4,5.0,4.0,5.0,5,4,5,3,5,5,5,6,4,5,4,1,9,4,5,3,6,5,2,4,7,2,6,1,5,5,4,4,4,3
1,qwerty,0,21,1,1,1,0,0,2,2,1,1.0,3,1,2.0,3,4,2,3,15,5.3,2,3,4,3,3,7,2,4.0,3.0,4,3.0,4,1.0,4.0,3.0,5,3.0,3,4.0,4,6,5.0,4.0,3.0,6,3,5,5,5,4,5,4,3,3,4,5,1,5,5,4,4,6,1,2,5,4,6,3,5,5,4,2,4,3
1,hahahaa,0,20,0,0,1,1,0,2,3,1,1.0,1,3,3.0,4,0,3,1,4,3.7,5,6,4,1,3,3,3,3.0,3.0,3,3.0,3,3.0,3.0,3.0,3,3.0,3,3.0,3,3,3.0,3.0,3.0,3,3,5,3,3,3,3,3,3,3,3,6,0,0,0,3,3,3,5,3,3,3,3,3,3,3,3,3,3,2
1,nhanh1,0,21,1,1,1,0,0,2,3,1,2.0,1,1,4.0,2,1,5,5,0,10.8,3,5,4,2,4,6,5,4.0,5.0,5,3.0,4,3.0,2.0,2.0,3,5.0,3,3.0,2,5,5.0,6.0,4.0,5,5,4,4,7,5,5,5,6,4,5,1,3,1,0,2,4,3,2,4,5,2,7,2,4,4,4,4,4,3
1,metq,0,21,1,0,1,1,0,1,3,2,2.0,1,3,4.0,4,3,4,5,15,6.1,5,17,4,3,6,4,4,4.0,4.0,4,3.0,6,5.0,4.0,3.0,4,3.0,4,4.0,5,4,4.0,6.0,7.0,5,3,5,6,4,6,6,5,2,3,4,6,0,3,5,5,4,4,1,2,7,1,5,2,4,3,3,5,3,3
1,chanqua,0,20,0,0,0,1,0,3,3,1,1.0,1,4,4.0,5,2,3,4,7,13.3,5,7,4,3,3,3,3,3.0,3.0,3,3.0,3,3.0,3.0,3.0,3,3.0,3,3.0,3,3,3.0,3.0,3.0,3,3,4,3,3,3,3,3,3,3,3,1,8,2,5,3,3,3,3,3,3,3,3,3,3,4,4,4,3,1
1,luotq,0,18,1,0,0,1,0,1,1,4,1.0,1,1,3.0,2,3,3,4,2,1.7,2,7,3,5,3,7,4,3.0,5.0,4,3.0,5,3.0,2.0,3.0,6,4.0,6,4.0,6,3,5.0,5.0,4.0,1,3,5,5,4,2,5,5,5,2,4,3,7,5,3,4,4,4,6,2,5,4,4,2,3,3,3,2,4,3
1,thoiii,0,21,1,0,0,1,0,2,2,1,2.0,1,1,1.0,3,2,5,5,6,1.8,2,7,1,4,5,5,4,4.0,2.0,3,4.0,4,1.0,3.0,4.0,5,6.0,4,1.0,5,5,5.0,5.0,5.0,6,6,5,4,4,4,4,3,1,2,4,7,3,4,2,5,3,4,4,3,6,3,4,1,3,5,5,1,5,2
1,quaa,0,19,1,1,0,0,0,1,1,1,2.0,3,1,1.0,2,2,3,5,4,9.2,1,2,1,4,3,3,3,3.0,3.0,3,3.0,3,3.0,4.0,2.0,5,3.0,4,3.0,5,4,5.0,4.0,4.0,5,5,5,5,5,5,4,2,2,3,3,1,5,1,3,4,2,5,7,5,5,3,6,1,6,3,1,4,4,2
1,hehe,0,18,0,1,0,0,0,2,1,1,2.0,2,2,2.0,2,3,2,4,11,4.5,1,5,3,5,4,4,2,2.0,3.0,3,4.0,2,3.0,6.0,5.0,4,6.0,6,4.0,5,3,5.0,4.0,4.0,6,3,2,4,4,5,5,5,2,2,3,4,3,1,1,2,3,3,2,3,7,4,6,3,6,2,2,3,1,1
1,hihihihi,0,21,1,1,0,0,0,1,1,4,2.0,1,1,2.0,4,0,4,1,12,4.4,5,10,5,4,5,4,3,2.0,7.0,5,5.0,6,4.0,4.0,4.0,3,5.0,6,3.0,4,4,5.0,5.0,3.0,3,3,1,6,5,5,5,3,5,4,4,4,1,1,1,4,4,3,4,3,6,3,5,2,6,5,4,3,4,2
1,hehehe,0,20,1,0,0,0,0,2,3,1,99.0,2,1,2.0,1,0,1,3,8,1.2,2,5,1,5,7,2,2,3.0,1.0,5,1.0,4,6.0,4.0,4.0,5,3.0,3,5.0,3,3,4.0,5.0,4.0,4,4,5,5,4,6,5,6,5,2,5,2,2,0,2,3,2,5,2,3,6,3,5,1,3,4,2,2,2,2
1,hehehehe,0,20,1,0,0,1,0,2,3,2,3.0,2,1,4.0,4,3,1,4,7,9.4,3,13,4,3,2,3,3,4.0,7.0,3,4.0,4,5.0,3.0,5.0,3,4.0,3,5.0,5,2,3.0,6.0,4.0,5,5,2,5,6,6,5,4,5,4,6,5,4,2,3,2,4,4,3,3,7,3,2,4,3,5,3,2,2,1
1,huhuhu,0,18,1,0,0,0,0,1,3,1,1.0,1,1,4.0,4,3,4,5,24,7.0,4,0,5,1,3,3,4,1.0,3.0,5,4.0,3,2.0,6.0,2.0,2,4.0,3,5.0,5,4,5.0,3.0,4.0,1,4,5,2,4,6,3,5,3,5,4,4,9,5,4,6,5,5,6,2,2,4,5,4,5,4,3,4,2,4
1,huhuhuhu,0,20,1,0,1,0,0,1,3,1,3.0,3,1,3.0,2,4,4,3,8,3.0,2,0,3,1,5,3,2,3.0,4.0,5,3.0,5,4.0,4.0,4.0,6,5.0,4,7.0,4,5,4.0,4.0,4.0,4,5,5,7,7,4,3,5,5,5,5,6,9,4,5,2,3,5,1,3,7,2,7,2,7,2,3,2,4,3
1,kakaka,0,22,0,0,1,0,0,1,3,1,1.0,1,3,3.0,3,3,2,2,14,5.5,5,12,4,4,5,3,6,5.0,2.0,4,2.0,4,6.0,1.0,6.0,5,5.0,5,4.0,5,2,6.0,4.0,5.0,4,4,5,7,4,5,4,4,4,4,4,1,1,0,2,2,2,2,7,3,7,3,5,6,4,4,3,1,3,1
1,kakakaka,0,20,0,1,0,0,0,2,3,1,1.0,1,2,2.0,3,2,3,4,15,7.3,5,7,4,2,4,3,3,1.0,2.0,5,6.0,4,4.0,2.0,3.0,5,5.0,5,4.0,6,1,7.0,5.0,4.0,7,4,5,5,4,6,5,3,6,3,3,3,10,4,2,5,4,5,4,3,6,4,2,4,6,4,4,2,2,3
1,haizz,0,18,0,0,1,0,0,1,3,1,2.0,2,3,1.0,1,1,3,1,5,0.5,1,6,2,1,6,3,5,6.0,4.0,3,3.0,6,2.0,6.0,3.0,5,4.0,4,5.0,6,4,5.0,4.0,4.0,5,4,2,6,4,6,4,3,4,4,2,2,4,1,1,3,3,5,2,3,7,4,6,3,5,3,4,2,3,4
