id,source,N1,gender,age,A5_tiktok,A5_shopee,A5_lazada,A5_facebook,A5_other,C1,education,occupation,income,relationship,D1,D2,D3,D4,D5,D6,EXP1,EXP2,EXP3,EXP4,EXP5,EXP6,IBT1,IBT2,IBT3,IBT4,IBT5,IBT6,IBT7,IBT8,IBT9,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,SC9,SC10,SC11,SC12,SC13,IMC1,SE1,SE2,SE3,SE4,SII1,SII2,SII3,SII4,IMC2,IPB1,IPB2,IPB3,IPB4,IPB5,IPB6,CONSIST1,MA1,MA2,MA3,TA1,TA2,TA3,MOOD1,MOOD2,FOMO1,FOMO2,FOMO3,A2_T2,A3_T2,EXP1_T2,EXP2_T2,EXP3_T2,EXP4_T2,EXP5_T2,EXP6_T2,EXP7_T2,EXP8_T2,PS1_T2,PS2_T2,PS3_T2,PS4_T2,PS5_T2,PSI1_T2,PSI2_T2,PSI3_T2,PSI4_T2,PSI5_T2,EA1_T2,EA2_T2,EA3_T2,EA4_T2,IMC1_T2,SP1_T2,SP2_T2,SP3_T2,SP4_T2,MV1_T2,MV2_T2,UBI1_T2,UBI2_T2,UBI3_T2,UBI4_T2,IPB1_T2,IPB2_T2,IPB3_T2,IPB4_T2,IPB5_T2,IPB6_T2,IMC2_T2,MA1_T2,MA2_T2,MA3_T2,TA1_T2,TA2_T2,TA3_T2,PEER1,PEER2,PEER3,MOOD1_T2,MOOD2_T2,L1
199,0,VY1302,2,25,1,0,1,0,0,2,3,3,5.0,2,3,3.0,3,4,4,0,1,3.8,4,6,3,2,5,4,5,5.0,5.0,6,5.0,2,5.0,3.0,4.0,6,6.0,6,4.0,5,4,3.0,3.0,4.0,7,5,5,4,6,5,5,6,4,5,3,1,10,4,5,5,4,5,5,3,5,4,5,5,3,5,4,3,3,2,4,1,0.0,3.8,3,3,3,2,5,1,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,4.0,4,4,4,5,5,4,4,4,4,8,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4,3,1
200,0,WH0406,1,26,0,1,0,0,0,2,4,5,4.0,3,2,4.0,5,2,2,4,4,7.0,4,1,4,2,4,5,4,3.0,3.0,2,6.0,3,5.0,5.0,4.0,6,4.0,4,5.0,5,3,6.0,4.0,6.0,4,6,5,5,6,6,5,5,6,5,5,2,3,2,3,4,2,2,4,4,4,5,2,4,4,4,5,3,3,3,1,1,23.0,10.8,5,18,5,5,2,1,4.0,7.0,6.0,4.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,3,4.0,4,4,3,3,3,7,6,3,5,2,4,4,5,4,3,5,4,6,4,4,5,4,4,5,6,3,2,0
201,0,WP1206,0,24,1,0,0,1,0,3,3,3,2.0,4,1,3.0,2,2,4,0,6,45.0,2,3,3,5,3,2,3,1.0,2.0,4,3.0,4,4.0,4.0,5.0,2,1.0,5,3.0,5,4,4.0,4.0,4.0,2,2,2,4,4,4,4,6,3,2,3,1,5,4,3,6,5,3,2,6,2,5,3,4,6,2,2,4,3,3,1,1,1.0,2.7,1,0,2,1,1,3,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,,3.0,4.0,5.0,4.0,3.0,3,1.0,3,3,2,4,2,3,1,2,3,0,2,1,3,2,4,4,3,6,1,5,3,4,4,4,4,2,2,0
202,0,WW0606,0,32,1,0,0,0,0,2,2,1,2.0,1,1,3.0,4,2,2,3,5,2.9,3,0,3,5,6,4,5,6.0,4.0,6,5.0,5,5.0,3.0,6.0,6,6.0,6,2.0,6,4,4.0,3.0,4.0,5,7,5,5,3,5,4,6,4,5,5,1,2,3,4,5,4,4,5,1,7,1,3,4,4,5,4,3,2,1,1,0,15.0,4.4,3,13,3,2,6,4,6.0,7.0,6.0,6.0,5.0,1.0,2.0,2.0,3.0,1.0,7.0,5.0,5.0,5.0,3,6.0,5,5,4,5,5,3,4,4,3,7,5,3,3,4,5,5,4,4,2,6,2,6,3,3,5,3,3,0
203,0,XA1808,2,30,1,0,0,0,0,2,3,3,2.0,3,1,4.0,4,4,4,4,13,8.7,5,15,5,2,5,3,4,4.0,3.0,4,3.0,3,5.0,5.0,4.0,5,6.0,5,5.0,6,4,4.0,4.0,4.0,5,3,5,5,5,5,4,6,6,6,6,2,1,3,3,4,3,5,4,4,4,4,2,7,4,2,3,3,4,4,1,1,29.0,6.9,5,23,3,2,3,3,5.0,4.0,3.0,4.0,5.0,3.0,2.0,1.0,2.0,3.0,5.0,6.0,6.0,5.0,3,6.0,7,5,5,5,4,4,5,1,4,2,4,3,4,3,5,4,5,4,4,3,5,3,6,5,5,4,3,1
204,0,XE0910,2,26,0,1,0,0,0,2,3,3,99.0,4,2,,4,4,4,5,18,6.2,4,1,5,3,6,3,5,5.0,5.0,4,5.0,7,3.0,5.0,4.0,5,4.0,4,4.0,4,4,2.0,3.0,5.0,5,3,5,5,6,6,7,2,3,4,4,1,3,4,4,5,4,4,5,4,4,4,3,5,1,4,5,1,3,3,2,1,4.0,8.1,2,5,3,4,2,2,4.0,5.0,4.0,5.0,3.0,7.0,6.0,6.0,6.0,7.0,4.0,4.0,4.0,3.0,3,2.0,4,3,3,5,5,4,4,4,3,1,5,4,6,6,5,4,4,5,3,3,5,1,2,3,3,5,4,1
205,0,XH1205,0,29,0,0,0,1,0,2,2,8,5.0,2,4,2.0,1,0,3,2,2,2.6,2,6,1,4,6,4,3,4.0,4.0,5,4.0,4,5.0,5.0,2.0,5,3.0,4,6.0,4,3,5.0,5.0,4.0,5,4,5,4,5,5,7,5,6,4,4,1,4,0,1,2,1,1,4,3,5,3,2,5,3,4,4,4,3,2,4,1,3.0,6.8,4,0,3,1,3,4,5.0,4.0,5.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,3,4.0,5,4,3,5,5,5,4,3,5,3,3,2,4,2,3,4,2,6,2,4,4,4,4,2,3,2,3,0
206,0,XL1802,0,27,1,1,0,0,0,2,3,4,3.0,1,2,2.0,1,1,2,2,15,1.6,1,1,2,3,3,3,5,2.0,4.0,4,5.0,6,2.0,5.0,4.0,4,4.0,4,6.0,3,5,3.0,4.0,6.0,4,5,5,5,4,5,5,2,3,3,4,2,0,1,2,4,3,4,3,4,6,3,2,5,2,3,3,2,3,2,2,1,7.0,4.8,4,3,3,2,1,3,4.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0,6.0,7.0,5.0,4.0,5.0,3.0,3,3.0,5,4,4,5,6,3,4,4,2,1,3,3,6,3,4,4,4,5,2,4,4,4,5,4,3,3,3,0
207,0,XMSfix,2,30,1,0,0,1,0,1,2,1,3.0,1,4,3.0,3,2,4,3,8,3.4,3,0,3,3,3,3,5,3.0,4.0,5,5.0,2,3.0,5.0,5.0,4,5.0,4,6.0,4,5,4.0,5.0,3.0,5,6,5,3,4,5,3,2,4,2,5,1,1,1,2,3,3,4,4,3,4,4,3,6,2,4,4,3,4,3,4,1,16.0,4.6,3,0,3,4,1,4,5.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,3,6.0,5,5,6,7,7,3,3,3,2,5,3,4,4,4,4,4,5,4,4,3,5,5,6,4,3,5,5,0
208,0,xmsV02,1,24,0,1,0,1,0,2,3,4,4.0,2,2,3.0,2,0,3,2,17,0.9,2,7,3,5,4,5,5,3.0,3.0,5,4.0,3,4.0,4.0,5.0,5,6.0,7,3.0,5,3,6.0,5.0,5.0,5,2,5,1,3,5,4,4,3,4,4,1,2,0,0,3,1,3,5,6,2,4,4,4,2,4,4,2,1,2,2,1,15.0,10.0,4,3,4,3,1,3,5.0,4.0,7.0,6.0,6.0,3.0,5.0,4.0,3.0,2.0,6.0,6.0,5.0,4.0,3,5.0,5,6,4,4,5,3,5,4,4,1,3,2,4,3,4,2,3,5,2,3,4,3,5,3,3,5,4,1
209,0,XO0103,1,28,1,1,0,0,0,1,3,3,2.0,2,1,3.0,3,3,3,5,19,5.1,3,6,4,3,4,2,2,2.0,2.0,4,2.0,5,4.0,4.0,3.0,1,5.0,5,4.0,4,6,5.0,5.0,5.0,3,3,5,4,5,4,5,2,4,1,2,1,3,3,4,3,3,6,2,3,4,3,6,3,3,3,2,3,1,3,1,1,2.0,2.1,2,0,2,5,1,1,3.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,,4.0,4.0,2.0,3,3.0,4,4,3,5,4,1,4,2,3,6,4,5,3,4,5,4,7,3,6,5,1,5,2,4,4,5,4,0
210,0,XO1207,2,32,1,0,1,0,0,1,3,3,1.0,3,1,3.0,3,3,4,4,2,9.1,3,2,3,2,4,2,3,3.0,3.0,5,4.0,4,1.0,5.0,5.0,5,4.0,5,4.0,6,6,5.0,6.0,6.0,4,5,5,5,4,6,4,3,2,3,3,1,0,4,3,5,5,5,3,5,4,4,3,4,2,3,3,2,1,1,1,1,3.0,1.9,2,2,2,4,3,1,4.0,4.0,3.0,5.0,2.0,3.0,6.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,3,4.0,4,3,4,4,3,3,1,5,2,1,1,1,2,3,3,3,3,3,2,4,2,4,3,2,3,3,3,0
211,0,xongV1,1,30,0,1,0,0,0,2,4,3,3.0,1,2,3.0,2,0,2,3,9,7.8,3,7,3,3,3,1,2,3.0,1.0,3,3.0,6,1.0,5.0,5.0,5,2.0,6,3.0,6,4,4.0,3.0,4.0,5,3,5,5,4,6,5,4,3,4,2,1,0,0,0,3,4,4,2,2,5,3,5,4,3,5,3,2,2,2,1,1,8.0,7.5,5,3,4,4,3,4,4.0,4.0,3.0,4.0,4.0,5.0,4.0,6.0,5.0,5.0,6.0,5.0,4.0,3.0,3,3.0,4,4,4,6,7,5,4,2,3,2,1,2,1,2,2,2,5,5,4,3,5,4,4,1,4,3,4,0
212,0,XV2605,2,23,1,0,0,0,0,2,2,3,2.0,2,1,2.0,2,0,3,3,1,3.2,1,1,1,1,4,3,3,3.0,4.0,6,4.0,4,4.0,,6.0,4,6.0,4,3.0,7,2,4.0,,5.0,4,2,5,4,2,3,4,4,5,5,5,1,0,1,0,2,2,2,4,1,5,3,3,4,4,4,3,2,3,3,1,1,13.0,5.5,4,2,3,2,5,4,4.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,3,1.0,2,4,4,4,3,5,1,1,3,7,2,2,1,5,2,4,3,6,4,5,3,5,6,3,5,3,3,0
213,0,XY2009,2,35,0,1,0,1,0,1,3,3,5.0,2,4,4.0,4,3,2,4,26,7.8,4,2,4,3,5,6,4,4.0,4.0,5,5.0,3,5.0,3.0,4.0,5,7.0,7,3.0,6,3,6.0,5.0,4.0,5,5,5,5,6,5,6,7,6,5,6,1,2,3,3,3,4,4,5,5,3,3,4,5,4,4,4,5,5,4,4,1,12.0,7.7,4,2,5,4,2,3,5.0,6.0,3.0,2.0,4.0,5.0,5.0,4.0,5.0,3.0,6.0,5.0,5.0,5.0,3,5.0,6,5,4,5,4,4,3,4,2,1,5,4,4,4,6,6,4,4,4,4,4,5,2,2,4,5,4,0
214,0,XY2302,2,25,1,1,0,0,0,1,3,6,3.0,3,2,3.0,5,0,1,1,6,10.3,2,6,3,3,2,2,1,1.0,1.0,3,1.0,4,1.0,7.0,,4,6.0,5,4.0,5,5,4.0,4.0,4.0,4,2,5,3,3,2,5,4,6,5,5,2,3,0,0,1,1,3,1,5,4,5,4,5,2,4,3,1,3,2,2,1,26.0,10.6,2,6,3,3,3,3,5.0,4.0,4.0,5.0,5.0,3.0,5.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,3,5.0,4,4,5,5,6,3,5,3,2,2,2,3,3,3,4,3,4,3,4,5,6,4,4,3,4,4,4,1
215,0,YH0910,1,24,1,0,0,1,0,1,3,4,6.0,2,1,1.0,1,2,2,3,2,1.5,1,2,1,5,4,5,5,5.0,5.0,6,6.0,2,6.0,3.0,6.0,5,7.0,5,2.0,4,1,7.0,5.0,2.0,6,6,5,4,6,5,3,7,6,6,7,2,0,2,4,2,3,4,7,2,5,4,4,5,5,4,3,4,2,4,1,1,6.0,2.9,3,0,3,3,5,3,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,6.0,6.0,4.0,4.0,3,6.0,6,4,2,3,2,5,4,3,4,7,3,2,5,4,4,3,2,4,3,5,3,4,5,3,4,4,4,0
216,0,YH1509,0,30,0,1,0,0,0,2,3,1,4.0,1,2,2.0,2,1,1,3,4,2.5,2,0,2,4,4,3,3,1.0,2.0,4,5.0,3,5.0,4.0,3.0,4,3.0,1,6.0,5,3,5.0,4.0,4.0,4,4,5,4,4,3,5,2,3,4,4,1,11,3,3,2,5,6,3,6,5,5,3,4,2,3,3,2,3,3,2,1,2.0,2.8,4,2,3,3,1,1,4.0,5.0,3.0,3.0,4.0,7.0,6.0,4.0,6.0,5.0,5.0,3.0,3.0,2.0,3,3.0,4,4,5,5,6,5,3,3,2,4,2,1,2,1,4,2,5,5,3,5,3,6,7,3,4,3,4,0
217,0,YU0808,2,33,0,0,0,1,0,2,3,7,2.0,1,4,,4,4,2,0,14,5.5,4,16,5,2,5,5,3,4.0,5.0,4,5.0,3,4.0,4.0,5.0,6,6.0,5,5.0,4,2,3.0,4.0,3.0,5,4,5,5,5,5,6,4,2,4,2,1,11,5,5,5,4,5,4,4,2,3,3,5,4,3,4,3,3,2,4,1,11.0,4.3,4,5,4,4,1,4,4.0,4.0,3.0,3.0,3.0,5.0,6.0,5.0,5.0,6.0,4.0,4.0,3.0,5.0,3,2.0,3,2,1,5,4,6,6,2,5,2,3,4,4,4,4,5,5,5,3,5,5,4,1,3,3,3,3,0
218,0,YW1908,2,26,0,1,0,0,0,2,3,3,1.0,1,2,,5,3,2,4,26,6.1,4,4,4,1,2,3,4,3.0,3.0,3,4.0,3,2.0,4.0,4.0,5,4.0,4,3.0,3,5,3.0,4.0,5.0,4,2,5,1,4,3,3,5,4,2,4,1,2,2,4,2,3,4,3,4,4,2,3,5,2,4,4,2,2,1,1,0,15.0,5.1,2,2,2,3,1,2,4.0,5.0,4.0,3.0,3.0,5.0,5.0,6.0,5.0,4.0,4.0,6.0,7.0,5.0,3,3.0,4,5,3,5,5,5,5,4,5,4,5,6,6,5,5,5,4,4,4,2,5,3,2,3,3,4,4,0
219,0,ZZ1001,2,27,1,0,0,1,0,2,2,4,2.0,1,1,4.0,3,2,4,3,7,5.4,4,5,3,3,5,4,3,4.0,3.0,5,,3,3.0,3.0,4.0,4,,6,4.0,7,4,4.0,4.0,4.0,3,5,5,6,5,4,4,4,3,3,5,1,2,2,1,2,3,4,4,1,7,3,5,2,5,4,5,2,2,2,1,1,9.0,4.8,4,0,3,4,6,3,5.0,6.0,5.0,3.0,3.0,3.0,4.0,6.0,5.0,4.0,6.0,6.0,6.0,4.0,3,5.0,4,5,5,4,5,4,6,4,3,5,4,3,3,5,3,4,1,5,3,4,5,6,5,4,5,2,2,0
